Average npc score: 16.739212036132812
Agent
Epoch	Score	Loss
101827	30	9.635499954223633
101828	17	19.55961036682129
101829	39	8.637868881225586
101830	24	13.23974609375
101831	36	10.201452255249023
101832	29	16.987529754638672
101833	33	7.996171951293945
101834	51	9.176252365112305
101835	48	7.903765678405762
101836	43	9.929737091064453
101837	69	7.944849967956543
101838	38	10.830337524414062
101839	52	10.225175857543945
101840	36	9.68455982208252
101841	30	8.068951606750488
101842	28	12.123236656188965
101843	28	10.213180541992188
101844	40	14.076875686645508
101845	28	20.192195892333984
101846	39	11.689041137695312
101847	34	12.026386260986328
101848	45	12.598185539245605
101849	54	7.153234004974365
101850	29	12.477499008178711
101851	60	8.950676918029785
101852	36	9.712966918945312
101853	38	11.49087142944336
101854	39	12.632355690002441
101855	37	10.531976699829102
101856	46	7.84885311126709
101857	60	8.401841163635254
101858	38	13.19879150390625
101859	52	8.477018356323242
101860	32	8.798885345458984
101861	67	7.897195339202881
101862	44	8.70480728149414
101863	52	10.203861236572266
101864	24	8.365671157836914
101865	40	10.740984916687012
101866	47	14.474810600280762
101867	24	8.504137992858887
101868	66	12.404150009155273
101869	46	8.531322479248047
101870	52	9.835512161254883
101871	45	11.589752197265625
101872	43	8.703293800354004
101873	42	8.136907577514648
101874	56	10.834088325500488
101875	25	8.246347427368164
101876	59	8.700807571411133
101877	22	12.940483093261719
101878	29	13.469019889831543
101879	35	8.714568138122559
101880	36	8.672905921936035
101881	51	10.508584022521973
101882	18	8.766070365905762
101883	42	10.43775463104248
101884	43	10.176151275634766
101885	53	8.857339859008789
101886	53	10.630030632019043
101887	47	12.56769847869873
101888	58	9.720426559448242
101889	50	9.61838436126709
101890	43	7.420656204223633
101891	37	7.957764148712158
101892	41	11.019206047058105
101893	36	10.951992988586426
101894	43	12.24600601196289
101895	60	10.713261604309082
101896	30	8.185556411743164
101897	45	16.235517501831055
101898	44	12.852741241455078
101899	46	13.669431686401367
101900	56	6.527769565582275
101901	40	14.656353950500488
101902	30	7.049615859985352
101903	45	13.861063957214355
101904	43	17.525257110595703
101905	38	8.362540245056152
101906	33	9.846531867980957
101907	44	9.41148567199707
101908	50	14.662412643432617
101909	47	9.368071556091309
101910	28	8.351353645324707
101911	34	9.075177192687988
101912	29	12.750932693481445
101913	28	7.657736778259277
101914	38	10.624943733215332
101915	33	7.962712287902832
101916	41	9.7506742477417
101917	59	14.272188186645508
101918	42	9.356350898742676
101919	39	9.474321365356445
101920	41	15.939800262451172
101921	43	13.782615661621094
101922	59	13.717451095581055
101923	62	11.107183456420898
101924	41	11.190878868103027
101925	38	10.986217498779297
101926	38	11.526145935058594
101927	26	9.37368106842041
101928	43	12.541847229003906
101929	25	11.112225532531738
101930	31	9.162840843200684
101931	20	9.600805282592773
101932	17	16.840152740478516
101933	32	15.677223205566406
101934	46	10.1043062210083
101935	34	13.815539360046387
101936	61	8.637548446655273
101937	38	16.120466232299805
101938	47	8.968935012817383
101939	39	11.689064979553223
101940	23	14.407708168029785
101941	61	11.742369651794434
101942	19	9.721348762512207
101943	47	10.675000190734863
101944	56	8.223679542541504
101945	43	7.157373428344727
101946	33	13.236007690429688
101947	40	10.123420715332031
101948	40	13.294100761413574
101949	22	11.695865631103516
101950	30	14.736282348632812
101951	40	10.811588287353516
101952	55	8.477001190185547
101953	49	10.023669242858887
101954	55	8.642463684082031
101955	27	12.80617904663086
101956	52	10.2387056350708
101957	35	15.968757629394531
101958	34	11.376670837402344
101959	45	9.13223934173584
101960	52	12.046382904052734
101961	59	8.1114501953125
101962	35	8.764756202697754
101963	49	10.331762313842773
101964	32	14.738438606262207
101965	37	7.737670421600342
101966	37	14.65564250946045
101967	41	13.080227851867676
101968	70	10.864238739013672
101969	35	11.468997955322266
101970	48	7.790982246398926
101971	52	11.147296905517578
101972	50	9.683438301086426
101973	24	12.349571228027344
101974	43	10.403206825256348
101975	56	7.89663553237915
101976	33	9.5228271484375
101977	44	13.116081237792969
101978	36	12.335476875305176
101979	45	8.859439849853516
101980	52	8.56606388092041
101981	34	8.800992012023926
101982	66	15.848968505859375
101983	48	10.475570678710938
101984	39	9.889863014221191
101985	40	10.292194366455078
101986	35	8.945732116699219
101987	37	8.760570526123047
101988	30	9.420455932617188
101989	57	10.606380462646484
101990	47	8.477834701538086
101991	36	10.46113395690918
101992	46	7.449416637420654
101993	19	10.050766944885254
101994	55	8.895105361938477
101995	50	9.994897842407227
101996	44	9.286221504211426
101997	34	14.817038536071777
101998	36	7.5843729972839355
101999	52	10.597963333129883
102000	47	10.287100791931152
102001	52	7.824272155761719
102002	43	8.44525146484375
102003	31	9.59138011932373
102004	52	12.73398208618164
102005	69	10.779850006103516
102006	50	12.383246421813965
102007	47	10.881672859191895
102008	36	12.221359252929688
102009	45	11.973758697509766
102010	30	15.212303161621094
102011	50	11.194366455078125
102012	26	9.592706680297852
102013	36	7.9188127517700195
102014	53	16.406925201416016
102015	33	10.257357597351074
102016	21	9.3624849319458
102017	54	8.549792289733887
102018	62	11.4561185836792
102019	23	9.563650131225586
102020	51	8.976680755615234
102021	39	10.653361320495605
102022	45	8.380339622497559
102023	17	11.642946243286133
102024	32	9.90787410736084
102025	30	7.735626220703125
102026	37	11.699957847595215
102027	49	12.665923118591309
102028	40	8.092687606811523
102029	52	6.442482948303223
102030	56	15.898164749145508
102031	59	8.183143615722656
102032	38	11.962042808532715
102033	59	13.516839981079102
102034	42	11.702791213989258
102035	27	9.517401695251465
102036	26	9.363160133361816
102037	53	10.498823165893555
102038	48	10.609734535217285
102039	33	10.238038063049316
102040	54	7.155708312988281
102041	52	8.211099624633789
102042	40	11.511466026306152
102043	46	13.24959945678711
102044	42	9.376919746398926
102045	33	10.64645767211914
102046	52	15.153779983520508
102047	31	7.5052289962768555
102048	60	11.578514099121094
102049	49	12.35117244720459
102050	50	10.615607261657715
102051	51	10.560014724731445
102052	42	8.399189949035645
102053	24	8.64339542388916
102054	42	9.189178466796875
102055	28	17.68682861328125
102056	29	10.290047645568848
102057	31	12.32071590423584
102058	35	13.245197296142578
102059	48	7.93738317489624
102060	43	12.281497955322266
102061	40	11.963601112365723
102062	61	9.210906028747559
102063	31	9.29362964630127
102064	36	9.086398124694824
102065	34	8.176044464111328
102066	41	8.92899227142334
102067	36	9.133822441101074
102068	43	9.602499961853027
102069	30	9.228143692016602
102070	55	8.673884391784668
102071	27	11.232666969299316
102072	40	14.372940063476562
102073	33	8.773119926452637
102074	33	11.366888046264648
102075	15	8.65768814086914
102076	26	7.8152618408203125
102077	42	12.145544052124023
102078	35	10.056777954101562
102079	25	12.556304931640625
102080	48	10.034892082214355
102081	31	11.023024559020996
102082	37	10.789411544799805
102083	51	9.31879997253418
102084	37	8.381132125854492
102085	42	8.619664192199707
102086	29	6.552567958831787
102087	49	10.271562576293945
102088	33	17.213003158569336
102089	44	8.609184265136719
102090	21	10.899565696716309
102091	21	10.555427551269531
102092	70	16.676345825195312
102093	48	8.748300552368164
102094	41	10.587879180908203
102095	24	8.46245288848877
102096	61	7.819883823394775
102097	40	9.846908569335938
102098	48	9.9739990234375
102099	37	7.642628192901611
102100	54	19.08704376220703
102101	44	14.23100471496582
102102	58	9.014309883117676
102103	45	11.750268936157227
102104	43	11.548494338989258
102105	49	9.370972633361816
102106	31	8.808731079101562
102107	48	11.725362777709961
102108	35	12.228886604309082
102109	44	11.338240623474121
102110	52	13.85017204284668
102111	72	6.412123680114746
102112	36	9.376704216003418
102113	41	14.123371124267578
102114	33	12.954272270202637
102115	43	14.964426040649414
102116	48	9.89249038696289
102117	54	7.525545597076416
102118	13	8.900469779968262
102119	49	11.470338821411133
102120	30	11.637472152709961
102121	31	8.384839057922363
102122	49	12.721685409545898
102123	44	8.029585838317871
102124	38	10.551111221313477
102125	36	9.360661506652832
102126	45	10.260385513305664
102127	41	8.255908966064453
102128	44	11.298856735229492
102129	35	9.975778579711914
102130	31	11.143224716186523
102131	64	6.6792988777160645
102132	42	12.094075202941895
102133	45	9.781278610229492
102134	35	11.52912425994873
102135	36	10.842336654663086
102136	49	7.890224456787109
102137	56	7.642030715942383
102138	52	14.157326698303223
102139	29	8.745210647583008
102140	27	10.85685920715332
102141	43	14.893709182739258
102142	34	11.303577423095703
102143	39	10.413728713989258
102144	51	8.434815406799316
102145	35	7.487268447875977
102146	43	7.821455001831055
102147	46	9.149042129516602
102148	43	14.818022727966309
102149	44	9.381575584411621
102150	44	13.169380187988281
102151	40	14.100953102111816
102152	42	10.206777572631836
102153	41	10.536722183227539
102154	39	11.838916778564453
102155	45	11.128462791442871
102156	40	13.955588340759277
102157	23	11.280240058898926
102158	32	11.137789726257324
102159	48	13.72349739074707
102160	24	7.330379962921143
102161	41	9.420740127563477
102162	26	11.128186225891113
102163	28	20.2646427154541
102164	28	9.134984970092773
102165	46	11.12444019317627
102166	29	12.826982498168945
102167	45	9.467448234558105
102168	55	9.489134788513184
102169	40	8.779897689819336
102170	40	12.486186027526855
102171	33	10.205150604248047
102172	35	11.518677711486816
102173	53	9.248895645141602
102174	36	9.277729988098145
102175	25	9.38711929321289
102176	31	8.83443546295166
102177	29	12.405823707580566
102178	59	9.421625137329102
102179	21	6.759943962097168
102180	36	10.75655746459961
102181	34	18.640472412109375
102182	45	11.062499046325684
102183	68	11.002677917480469
102184	57	12.222227096557617
102185	64	11.55744743347168
102186	45	9.942293167114258
102187	49	12.186782836914062
102188	59	10.740249633789062
102189	60	14.835280418395996
102190	28	8.080639839172363
102191	43	19.155033111572266
102192	29	14.537283897399902
102193	35	13.158341407775879
102194	44	10.944365501403809
102195	30	10.076163291931152
102196	28	13.958150863647461
102197	30	10.153529167175293
102198	55	15.070268630981445
102199	39	9.517655372619629
102200	35	8.143843650817871
102201	37	10.759072303771973
102202	53	10.334177017211914
102203	39	8.835466384887695
102204	21	9.573359489440918
102205	36	9.137085914611816
102206	62	8.569889068603516
102207	28	10.0142183303833
102208	32	8.825101852416992
102209	32	10.661844253540039
102210	31	11.50904655456543
102211	54	9.312956809997559
102212	49	15.276809692382812
102213	39	14.58409309387207
102214	33	11.811670303344727
102215	35	10.04174518585205
102216	26	8.505409240722656
102217	32	13.163900375366211
102218	39	9.662907600402832
102219	38	9.07809066772461
102220	33	13.495227813720703
102221	37	10.88752555847168
102222	52	11.620304107666016
102223	30	7.98878288269043
102224	27	12.424539566040039
102225	66	11.515298843383789
102226	51	11.200926780700684
102227	42	8.740833282470703
102228	28	14.395515441894531
102229	37	10.376705169677734
102230	38	11.664161682128906
102231	42	7.993638038635254
102232	47	10.413416862487793
102233	31	10.683687210083008
102234	80	11.067770004272461
102235	62	12.419330596923828
102236	43	8.997143745422363
102237	45	10.781021118164062
102238	40	10.771860122680664
102239	28	9.190658569335938
102240	65	7.646594047546387
102241	25	9.425551414489746
102242	34	14.729446411132812
102243	43	10.500730514526367
102244	31	9.706949234008789
102245	38	9.42884635925293
102246	45	10.082111358642578
102247	39	9.694153785705566
102248	65	15.227886199951172
102249	26	11.820956230163574
102250	58	8.485153198242188
102251	41	9.20858383178711
102252	32	9.841750144958496
102253	38	9.790915489196777
102254	42	12.210186958312988
102255	48	12.572969436645508
102256	40	13.659209251403809
102257	43	15.048468589782715
102258	24	8.440167427062988
102259	40	11.373597145080566
102260	33	13.92759895324707
102261	35	11.235980987548828
102262	42	11.195683479309082
102263	47	11.405416488647461
102264	44	7.418693542480469
102265	34	10.135083198547363
102266	47	10.27855110168457
102267	32	12.36699104309082
102268	30	9.580641746520996
102269	44	9.158397674560547
102270	60	10.735593795776367
102271	57	11.838622093200684
102272	67	8.776317596435547
102273	35	13.062254905700684
102274	25	11.632889747619629
102275	57	10.540902137756348
102276	46	14.177424430847168
102277	29	12.515902519226074
102278	27	11.290481567382812
102279	35	10.432084083557129
102280	34	9.295641899108887
102281	51	12.176322937011719
102282	48	9.016144752502441
102283	41	10.981786727905273
102284	46	9.565330505371094
102285	31	9.391921043395996
102286	44	12.67441463470459
102287	46	13.84620189666748
102288	61	13.426233291625977
102289	52	12.89891529083252
102290	35	9.283495903015137
102291	33	8.321361541748047
102292	59	14.03240966796875
102293	52	13.402544975280762
102294	43	12.664623260498047
102295	49	13.129894256591797
102296	41	12.738325119018555
102297	37	8.123239517211914
102298	44	9.61124038696289
102299	40	10.872967720031738
102300	42	9.141693115234375
102301	28	13.031503677368164
102302	53	10.988512992858887
102303	47	10.16415786743164
102304	44	9.074975967407227
102305	29	9.181378364562988
102306	32	10.965538024902344
102307	45	8.996732711791992
102308	40	7.632040500640869
102309	39	8.955632209777832
102310	34	9.612741470336914
102311	41	12.570328712463379
102312	16	9.655108451843262
102313	47	6.835110664367676
102314	27	8.06533432006836
102315	30	9.015144348144531
102316	35	9.437642097473145
102317	44	9.634021759033203
102318	34	13.112319946289062
102319	34	11.744780540466309
102320	48	13.067021369934082
102321	19	7.7657952308654785
102322	53	8.155060768127441
102323	49	10.101675033569336
102324	31	8.974614143371582
102325	43	14.365335464477539
102326	47	12.436233520507812
102327	47	9.63373851776123
102328	41	12.39819622039795
102329	47	13.63353157043457
102330	62	10.038354873657227
102331	34	7.266795635223389
102332	42	9.384775161743164
102333	45	8.243881225585938
102334	51	15.079230308532715
102335	24	9.17090129852295
102336	58	9.86128044128418
102337	39	9.695541381835938
102338	25	8.675735473632812
102339	36	9.610332489013672
102340	66	11.551347732543945
102341	41	8.83328914642334
102342	36	8.526281356811523
102343	34	11.366952896118164
102344	28	9.273566246032715
102345	52	9.125753402709961
102346	49	7.529404640197754
102347	46	10.573817253112793
102348	35	13.007347106933594
102349	57	8.296955108642578
102350	34	12.761714935302734
102351	46	8.627544403076172
102352	47	8.256185531616211
102353	52	8.440489768981934
102354	53	9.166813850402832
102355	48	13.010557174682617
102356	42	12.300759315490723
102357	41	15.180742263793945
102358	63	7.369002342224121
102359	54	10.299330711364746
102360	46	7.772327423095703
102361	36	11.567108154296875
102362	51	9.760225296020508
102363	50	7.435425758361816
102364	47	11.79366683959961
102365	55	12.559864044189453
102366	43	10.700111389160156
102367	27	13.51101303100586
102368	69	9.90735912322998
102369	59	8.941703796386719
102370	28	10.53066635131836
102371	26	9.888853073120117
102372	29	8.793277740478516
102373	61	12.496139526367188
102374	44	11.842671394348145
102375	31	11.871244430541992
102376	43	9.489985466003418
102377	29	9.772987365722656
102378	47	13.421293258666992
102379	31	15.620945930480957
102380	40	13.467766761779785
102381	31	12.665826797485352
102382	41	17.084815979003906
102383	38	9.280391693115234
102384	41	12.707173347473145
102385	52	10.52566909790039
102386	48	9.304914474487305
102387	51	10.539079666137695
102388	32	10.137343406677246
102389	44	7.646256446838379
102390	53	8.055756568908691
102391	34	9.392030715942383
102392	63	7.427410125732422
102393	42	8.264130592346191
102394	21	13.383891105651855
102395	52	7.398573875427246
102396	24	7.268953323364258
102397	41	10.467752456665039
102398	38	9.688443183898926
102399	49	6.875861644744873
102400	32	10.430728912353516
102401	50	9.534728050231934
102402	25	12.915519714355469
102403	43	8.668792724609375
102404	42	10.792757034301758
102405	51	7.3072075843811035
102406	32	7.7468438148498535
102407	54	8.224320411682129
102408	49	11.039411544799805
102409	36	11.133901596069336
102410	59	11.145102500915527
102411	40	10.161273956298828
102412	57	10.255138397216797
102413	21	7.864415645599365
102414	24	11.152862548828125
102415	30	11.758604049682617
102416	50	9.157909393310547
102417	46	12.726465225219727
102418	37	12.355648040771484
102419	49	8.964753150939941
102420	49	9.908782005310059
102421	33	10.273995399475098
102422	56	12.165440559387207
102423	54	13.681318283081055
102424	42	18.730430603027344
102425	34	16.97140121459961
102426	53	11.838809967041016
102427	31	10.910835266113281
102428	34	8.784748077392578
102429	46	7.84438943862915
102430	32	13.828686714172363
102431	47	8.50100326538086
102432	52	7.899059295654297
102433	38	12.781283378601074
102434	47	7.313053131103516
102435	48	17.525943756103516
102436	38	14.70499324798584
102437	54	11.09494400024414
102438	39	14.88200855255127
102439	28	11.207014083862305
102440	40	11.582732200622559
102441	37	13.703276634216309
102442	72	12.878108024597168
102443	17	9.179081916809082
102444	55	9.658563613891602
102445	21	10.15282154083252
102446	26	10.068436622619629
102447	36	9.988191604614258
102448	45	11.617265701293945
102449	39	14.979155540466309
102450	61	12.938819885253906
102451	32	7.590895652770996
102452	48	7.9315595626831055
102453	19	7.849476337432861
102454	36	9.221369743347168
102455	45	11.175533294677734
102456	60	15.4307861328125
102457	45	12.458403587341309
102458	31	12.117546081542969
102459	48	10.11987018585205
102460	41	8.782419204711914
102461	37	13.032120704650879
102462	63	7.645844459533691
102463	32	10.826526641845703
102464	32	13.040702819824219
102465	44	8.676464080810547
102466	32	8.431504249572754
102467	35	11.789134979248047
102468	56	13.179248809814453
102469	43	9.471229553222656
102470	26	8.48060417175293
102471	31	8.457657814025879
102472	40	12.505704879760742
102473	33	8.358776092529297
102474	20	14.743470191955566
102475	40	14.385119438171387
102476	54	19.69565200805664
102477	52	11.56440544128418
102478	34	11.810834884643555
102479	41	12.306336402893066
102480	43	10.027379035949707
102481	39	11.542814254760742
102482	41	11.351753234863281
102483	55	13.679883003234863
102484	39	12.097716331481934
102485	54	13.419459342956543
102486	43	9.984957695007324
102487	58	11.139520645141602
102488	26	14.165642738342285
102489	46	12.943024635314941
102490	28	12.01186752319336
102491	37	23.04495620727539
102492	49	13.207053184509277
102493	38	9.214127540588379
102494	31	10.189840316772461
102495	40	11.087850570678711
102496	57	12.721802711486816
102497	44	13.21077823638916
102498	42	15.529153823852539
102499	33	11.389799118041992
102500	25	18.04076385498047
102501	46	11.82320499420166
102502	30	12.244674682617188
102503	29	8.40688705444336
102504	43	9.613409996032715
102505	41	8.290838241577148
102506	31	9.943586349487305
102507	50	9.434813499450684
102508	68	8.931901931762695
102509	45	7.7228240966796875
102510	41	14.488393783569336
102511	17	12.598479270935059
102512	47	7.505902290344238
102513	33	12.960081100463867
102514	53	11.898329734802246
102515	55	7.437310695648193
102516	35	7.90914249420166
102517	69	11.083306312561035
102518	40	7.364730358123779
102519	49	10.190596580505371
102520	40	9.960541725158691
102521	36	11.438572883605957
102522	20	9.560205459594727
102523	34	11.2708740234375
102524	46	10.141436576843262
102525	38	9.778363227844238
102526	30	11.261918067932129
102527	63	9.24264907836914
102528	67	8.481263160705566
102529	16	9.717790603637695
102530	28	12.879396438598633
102531	49	9.957624435424805
102532	40	10.521658897399902
102533	41	15.007710456848145
102534	32	11.791886329650879
102535	18	9.6283540725708
102536	43	8.41894817352295
102537	39	9.811822891235352
102538	50	8.6991548538208
102539	46	12.134725570678711
102540	31	12.956360816955566
102541	41	9.578718185424805
102542	39	14.109910011291504
102543	28	11.810894012451172
102544	49	8.436006546020508
102545	45	11.120612144470215
102546	37	9.928651809692383
102547	31	9.420079231262207
102548	34	11.9468994140625
102549	50	10.954083442687988
102550	42	12.049239158630371
102551	41	10.96623706817627
102552	23	8.284512519836426
102553	28	10.820108413696289
102554	32	12.383500099182129
102555	41	9.104180335998535
102556	69	14.371515274047852
102557	36	8.031679153442383
102558	33	10.226813316345215
102559	21	11.960411071777344
102560	51	8.744522094726562
102561	49	10.749534606933594
102562	42	14.50864028930664
102563	54	16.44866180419922
102564	41	9.0029935836792
102565	36	6.6954545974731445
102566	55	11.024807929992676
102567	74	10.673728942871094
102568	45	8.889904022216797
102569	49	10.07337760925293
102570	45	10.120938301086426
102571	21	10.472476959228516
102572	45	12.531967163085938
102573	23	10.064107894897461
102574	30	8.102264404296875
102575	54	18.86773109436035
102576	29	12.142378807067871
102577	45	19.36933708190918
102578	37	11.967198371887207
102579	45	12.244481086730957
102580	16	10.369589805603027
102581	43	13.693161010742188
102582	39	10.472237586975098
102583	44	8.745904922485352
102584	35	8.330656051635742
102585	21	9.792183876037598
102586	42	12.677312850952148
102587	42	11.339289665222168
102588	55	10.761157035827637
102589	43	12.041914939880371
102590	38	17.924701690673828
102591	48	9.78360366821289
102592	34	9.452881813049316
102593	32	8.948755264282227
102594	39	9.837353706359863
102595	37	12.94067668914795
102596	56	8.883682250976562
102597	38	12.262243270874023
102598	51	11.189590454101562
102599	40	10.221759796142578
102600	32	12.050174713134766
102601	53	11.205129623413086
102602	23	17.595094680786133
102603	40	12.497360229492188
102604	46	10.49073600769043
102605	39	12.3108491897583
102606	33	10.439047813415527
102607	49	11.527114868164062
102608	49	10.454954147338867
102609	36	10.137600898742676
102610	34	9.005486488342285
102611	32	9.854422569274902
102612	19	7.632602214813232
102613	34	9.27364444732666
102614	50	11.98173999786377
102615	32	15.158785820007324
102616	46	9.695586204528809
102617	53	10.010756492614746
102618	33	9.438863754272461
102619	30	14.748472213745117
102620	73	14.380767822265625
102621	50	12.178742408752441
102622	43	14.156691551208496
102623	28	11.286820411682129
102624	29	10.217026710510254
102625	22	8.540121078491211
102626	44	13.916685104370117
102627	59	11.98355484008789
102628	54	10.827881813049316
102629	44	11.607563018798828
102630	42	14.972940444946289
102631	39	8.052831649780273
102632	48	9.837104797363281
102633	65	14.504905700683594
102634	47	12.48042106628418
102635	18	7.955138206481934
102636	57	8.975743293762207
102637	37	11.341796875
102638	39	8.180285453796387
102639	49	11.826279640197754
102640	38	10.419072151184082
102641	36	11.825510025024414
102642	40	11.90753173828125
102643	50	8.799604415893555
102644	31	11.887885093688965
102645	33	13.384406089782715
102646	42	8.983015060424805
102647	44	7.966714859008789
102648	45	11.589548110961914
102649	24	11.574023246765137
102650	36	13.665116310119629
102651	49	10.094752311706543
102652	46	12.74757194519043
102653	52	9.041686058044434
102654	67	10.024957656860352
102655	27	14.008443832397461
102656	53	7.106717586517334
102657	47	10.419464111328125
102658	66	10.000526428222656
102659	63	10.046331405639648
102660	55	7.627857685089111
102661	24	8.624448776245117
102662	37	9.893192291259766
102663	51	8.540545463562012
102664	32	9.736527442932129
102665	24	10.131064414978027
102666	36	8.61021614074707
102667	43	9.919013977050781
102668	35	7.585115909576416
102669	42	13.516243934631348
102670	60	11.446252822875977
102671	36	15.236899375915527
102672	54	14.191848754882812
102673	44	10.791478157043457
102674	37	8.331912994384766
102675	50	9.667763710021973
102676	25	11.827055931091309
102677	58	13.931074142456055
102678	34	9.902167320251465
102679	46	16.224367141723633
102680	27	12.580448150634766
102681	49	15.611429214477539
102682	45	9.932530403137207
102683	49	10.961722373962402
102684	34	7.236104965209961
102685	35	10.833373069763184
102686	56	11.747696876525879
102687	29	19.6766300201416
102688	34	13.52306079864502
102689	54	9.646636962890625
102690	45	12.422252655029297
102691	41	7.504404544830322
102692	42	11.263555526733398
102693	35	9.34655475616455
102694	36	9.57691764831543
102695	31	10.758463859558105
102696	39	9.328457832336426
102697	26	13.301959991455078
102698	44	10.609760284423828
102699	35	12.719749450683594
102700	49	8.302123069763184
102701	30	12.8617582321167
102702	59	10.312821388244629
102703	40	8.898091316223145
102704	45	10.902287483215332
102705	70	9.346418380737305
102706	47	7.151020050048828
102707	38	9.17352294921875
102708	49	15.93647575378418
102709	38	12.521017074584961
102710	39	9.43728256225586
102711	43	11.76017951965332
102712	36	11.98501968383789
102713	43	11.154356002807617
102714	15	12.236122131347656
102715	39	17.848114013671875
102716	35	8.071125030517578
102717	49	15.22360610961914
102718	49	9.408034324645996
102719	40	18.6811466217041
102720	53	11.519286155700684
102721	27	14.381111145019531
102722	40	8.846415519714355
102723	46	9.574356079101562
102724	26	12.807948112487793
102725	43	9.2982759475708
102726	28	10.579769134521484
102727	39	11.250273704528809
102728	53	8.544848442077637
102729	50	12.103074073791504
102730	40	13.215782165527344
102731	44	8.470756530761719
102732	30	9.940954208374023
102733	25	10.817477226257324
102734	58	8.113041877746582
102735	41	12.13764762878418
102736	55	9.103780746459961
102737	45	7.475831031799316
102738	27	9.910186767578125
102739	37	10.062068939208984
102740	50	7.113387107849121
102741	46	9.763121604919434
102742	25	14.941877365112305
102743	34	14.140591621398926
102744	56	10.359612464904785
102745	64	10.502167701721191
102746	34	10.109794616699219
102747	54	10.687487602233887
102748	40	12.004703521728516
102749	49	9.282984733581543
102750	51	13.55959415435791
102751	64	7.640782356262207
102752	31	6.915929794311523
102753	31	11.925786018371582
102754	30	14.505281448364258
102755	52	15.938570022583008
102756	40	11.334762573242188
102757	52	7.033599853515625
102758	26	7.2489542961120605
102759	30	16.018728256225586
102760	49	8.052680969238281
102761	45	7.776173114776611
102762	60	11.280800819396973
102763	29	21.029508590698242
102764	52	6.498324394226074
102765	53	7.316028594970703
102766	45	10.074188232421875
102767	25	10.551262855529785
102768	33	13.478776931762695
102769	28	12.204812049865723
102770	37	11.5907621383667
102771	40	12.927038192749023
102772	44	10.669079780578613
102773	24	10.386059761047363
102774	41	8.643899917602539
102775	45	11.268821716308594
102776	56	12.716864585876465
102777	48	11.06706428527832
102778	46	8.29456901550293
102779	39	10.731776237487793
102780	27	12.634452819824219
102781	37	7.067635536193848
102782	36	13.764516830444336
102783	31	9.323431968688965
102784	61	10.55866813659668
102785	49	10.49605941772461
102786	48	9.340134620666504
102787	49	13.045654296875
102788	49	9.817329406738281
102789	30	11.821033477783203
102790	36	19.406185150146484
102791	33	8.484172821044922
102792	41	13.166726112365723
102793	31	9.727832794189453
102794	34	8.71235466003418
102795	39	9.400660514831543
102796	37	8.7080659866333
102797	37	11.002840042114258
102798	44	11.623308181762695
102799	35	7.3149003982543945
102800	28	13.529662132263184
102801	30	8.553864479064941
102802	59	10.385319709777832
102803	25	16.273948669433594
102804	47	9.309382438659668
102805	44	8.639062881469727
102806	46	8.33360481262207
102807	26	11.346599578857422
102808	34	10.33714771270752
102809	51	10.530070304870605
102810	52	10.969118118286133
102811	33	9.693143844604492
102812	59	8.484424591064453
102813	55	7.494563579559326
102814	45	13.514225006103516
102815	22	9.449701309204102
102816	60	8.943626403808594
102817	35	9.832969665527344
102818	47	12.061556816101074
102819	27	7.970674514770508
102820	30	10.725720405578613
102821	18	10.873048782348633
102822	43	9.76193904876709
102823	39	11.205615043640137
102824	31	9.481788635253906
102825	49	10.84401798248291
102826	39	8.205448150634766
102827	28	7.343589782714844
102828	51	8.465442657470703
102829	45	6.844703674316406
102830	26	14.23581314086914
102831	30	8.139861106872559
102832	44	8.396428108215332
102833	36	7.938999652862549
102834	18	18.73244285583496
102835	24	8.4705810546875
102836	38	8.642349243164062
102837	30	10.379583358764648
102838	38	9.737202644348145
102839	38	12.802732467651367
102840	34	11.036652565002441
102841	52	10.44347095489502
102842	46	17.3319091796875
102843	40	7.440552234649658
102844	13	7.6477766036987305
102845	42	6.866761684417725
102846	40	9.023822784423828
102847	27	11.162812232971191
102848	44	11.18389892578125
102849	42	9.885004997253418
102850	50	9.555453300476074
102851	29	9.85015869140625
102852	42	15.838253021240234
102853	49	10.42741584777832
102854	82	12.270417213439941
102855	29	10.84350872039795
102856	33	9.441192626953125
102857	59	11.252036094665527
102858	49	7.535726547241211
102859	40	8.76767349243164
102860	43	15.981945991516113
102861	35	10.451013565063477
102862	36	7.91848611831665
102863	37	11.109271049499512
102864	37	8.700274467468262
102865	32	6.873848915100098
102866	40	12.051131248474121
102867	42	9.774734497070312
102868	30	7.176580429077148
102869	39	13.317474365234375
102870	67	11.324201583862305
102871	44	8.047978401184082
102872	54	11.761768341064453
102873	45	11.64113998413086
102874	48	11.17609977722168
102875	40	13.474950790405273
102876	23	10.456472396850586
102877	49	18.868064880371094
102878	23	8.417819023132324
102879	31	8.92630386352539
102880	53	8.284381866455078
102881	40	8.841939926147461
102882	51	10.661527633666992
102883	34	8.103719711303711
102884	15	11.141107559204102
102885	41	15.759461402893066
102886	30	13.514702796936035
102887	46	9.692373275756836
102888	40	12.27200698852539
102889	26	9.567913055419922
102890	49	13.168182373046875
102891	47	14.675443649291992
102892	56	13.195723533630371
102893	55	12.723051071166992
102894	32	11.096517562866211
102895	24	13.081506729125977
102896	41	7.973806381225586
102897	44	11.779084205627441
102898	42	10.666152000427246
102899	29	9.085012435913086
